6.96801,46.3167
6.68696,46.2686
6.43602,45.9866
6.53639,45.9041
6.94793,45.9591
7.29925,46.1379
7.69071,46.3442
8.20263,46.4474
8.03199,46.7569
7.14868,46.695
6.87767,46.5987
6.96801,46.3167
6.96801,46.3167
