 27961     0
 200.000 85.000 110.000 90.000 -1.0
  55.000 25.000 277.795 71.110 -1.0
 160.000 50.000   9.520 43.958  1.0
   5.000 30.000 218.690 64.341  1.0
 150.000 20.000 330.000 70.000  1.0
  55.000 75.000 153.499 61.121  1.0
 150.000 70.000  52.904 71.253  1.0
  45.000 85.000 306.416 30.376 -1.0
 210.000 70.000 108.830 61.976 -1.0
 145.000 85.000 236.817 70.079 -1.0
  35.000 40.000 240.414 52.841  1.0
 120.000 30.000  12.505 80.153  1.0
   0.000 85.000 268.183 70.079  1.0
 140.000 85.000 238.584 30.376 -1.0
 250.000 45.000 129.318 62.966 -1.0
  70.000 80.000 171.692 41.026  1.0
  15.000 65.000 271.288 63.054  1.0
  30.000 55.000 177.602 39.668 -1.0
 165.000 85.000 259.183 50.183 -1.0
  70.000 20.000 301.744 77.300  1.0
 300.000 75.000 210.000 90.000 -1.0
  45.000 90.000 135.000 30.000  1.0
 140.000 85.000 234.183 50.183 -1.0
  20.000 85.000 288.183 70.079 -1.0
 335.000 50.000 207.546 54.068  1.0
 350.000 65.000 240.474 54.369  1.0
 345.000 55.000 220.645 51.134  1.0
  95.000 80.000 196.692 41.026 -1.0
 140.000 80.000  46.384 70.316  1.0
  45.000 90.000 315.000 60.000 -1.0
 115.000 45.000 322.236 48.359  1.0
  45.000 40.000 307.307 83.591 -1.0
  30.000 25.000 138.256 81.689  1.0
 175.000 80.000 281.740 31.475  1.0
  40.000 60.000 239.425 31.475  1.0
  30.000 60.000 136.102 64.341  1.0
  35.000 45.000 274.318 62.966  1.0
  60.000 65.000 169.525 54.369  1.0
  60.000 65.000 262.647 26.806 -1.0
  10.000 75.000 255.854 33.226  1.0
 340.000 60.000 219.210 48.439  1.0
  35.000 90.000 305.000 50.000 -1.0
 120.000 55.000  18.208 73.730  1.0
  60.000 85.000 324.070 40.259 -1.0
 240.000 75.000 132.858 42.274 -1.0
 180.000 85.000 270.880 80.038 -1.0
 140.000 85.000 256.302 11.169 -1.0
  55.000 85.000 316.416 30.376 -1.0
  25.000 55.000 172.602 39.668  1.0
 340.000 90.000 250.000 70.000  1.0
  10.000 25.000 211.880 66.601  1.0
 125.000 50.000  28.534 82.356  1.0
 145.000 75.000 270.417 24.814 -1.0
  40.000 45.000 295.567 76.005 -1.0
  40.000 90.000 130.000 50.000  1.0
 105.000 75.000 203.499 61.121 -1.0
 120.000 85.000 210.000 90.000  1.0
 160.000 70.000 250.000 90.000  1.0
  85.000 50.000 348.534 82.356 -1.0
  85.000 30.000 231.310 64.341  1.0
  65.000 50.000 260.340 41.026 -1.0
  25.000 90.000 295.000 30.000 -1.0
 120.000 85.000  27.119 60.126  1.0
  65.000 35.000 300.497 68.365 -1.0
  90.000 75.000 304.266 17.964  1.0
  15.000 85.000 106.817 70.079  1.0
 300.000 85.000 208.183 70.079  1.0
 315.000 90.000  45.000 30.000 -1.0
 245.000 80.000 343.290 50.727  1.0
 345.000 40.000 177.962 50.727  1.0
 220.000 80.000 315.725 60.501  1.0
 305.000 90.000 215.000 50.000  1.0
 125.000 50.000 305.000 40.000  1.0
  40.000 65.000 301.255 71.942 -1.0
  60.000 75.000 317.747 51.619 -1.0
 315.000 70.000  56.170 61.976 -1.0
  65.000 55.000 300.645 51.134 -1.0
  45.000 60.000 298.898 64.341 -1.0
  40.000 80.000 135.725 60.501  1.0
 145.000 50.000  17.546 54.068  1.0
 150.000 35.000  51.781 84.284  1.0
 130.000 45.000 250.682 62.966 -1.0
 345.000 90.000  75.000 70.000 -1.0
  85.000 50.000 280.340 41.026 -1.0
  80.000 30.000 304.095 67.479 -1.0
 170.000 55.000  74.225 81.822  1.0
 155.000 50.000 319.660 41.026  1.0
  50.000 20.000 310.592 86.595 -1.0
 135.000 70.000 247.176 43.958 -1.0
  75.000 60.000 304.107 41.410 -1.0
  25.000 90.000 295.000 10.000  1.0
  80.000 45.000 327.792 69.295  1.0
 335.000 10.000 144.849 80.153 -1.0
 100.000 40.000 222.732 65.596 -1.0
 200.000 70.000 306.013 52.841  1.0
 135.000 10.000 304.849 80.153  1.0
  70.000 55.000 267.088 36.225 -1.0
  65.000 55.000 300.645 51.134 -1.0
 100.000 50.000 227.454 54.068 -1.0
 320.000 90.000 230.000 50.000  1.0
  35.000 60.000 147.760 56.174  1.0
 240.000 80.000 141.710 50.727 -1.0
 225.000 70.000  17.727 22.269  1.0
 105.000 60.000 225.790 48.439 -1.0
 295.000 75.000  42.142 42.274 -1.0
  85.000 65.000 265.000 25.000  1.0
  90.000 35.000 305.177 60.216  1.0
 235.000 85.000 144.120 80.038 -1.0
 115.000 10.000 205.000 90.000  1.0
  45.000 90.000 135.000 20.000  1.0
 200.000 10.000  60.432 82.356  1.0
  95.000 20.000 253.827 71.253 -1.0
  50.000 85.000 166.302 11.169  1.0
  75.000  5.000 265.037 85.076 -1.0
 305.000 90.000 215.000 60.000  1.0
   0.000 55.000 251.677 65.822  1.0
 165.000 15.000 255.000 90.000  1.0
 335.000 55.000 233.208 73.730  1.0
 170.000 60.000  69.686 72.771  1.0
 135.000 55.000 243.323 65.822 -1.0
 305.000 60.000 192.240 56.174  1.0
  60.000 80.000 328.246 80.153 -1.0
  15.000 70.000 108.451 80.609  1.0
 120.000 55.000 267.602 39.668 -1.0
 170.000 25.000 278.256 81.689 -1.0
 170.000 40.000  64.421 77.300  1.0
 280.000 70.000 167.824 43.958 -1.0
  10.000 90.000 280.000 40.000 -1.0
 155.000 70.000 261.013 52.841 -1.0
  35.000 45.000 139.433 76.005  1.0
 115.000 45.000 267.764 48.359 -1.0
   0.000 55.000 197.088 36.225  1.0
 150.000 60.000  29.210 48.439  1.0
 150.000 45.000  37.792 69.295  1.0
 150.000 50.000 268.341 60.501 -1.0
 230.000 85.000 126.534 20.591 -1.0
  65.000 25.000 202.205 71.110  1.0
 145.000 85.000  52.119 60.126  1.0
 115.000 55.000 230.701 58.228 -1.0
 165.000 80.000 260.725 60.501 -1.0
  40.000 70.000 160.642 35.531  1.0
 135.000 50.000 231.466 82.356 -1.0
 190.000 80.000  83.260 31.475  1.0
 325.000 85.000 230.817 50.183  1.0
  95.000 25.000 296.880 66.601  1.0
 110.000 40.000 290.000 50.000  1.0
 180.000 30.000  53.995 71.253  1.0
 315.000 60.000 202.240 56.174  1.0
 150.000 55.000 312.912 36.225  1.0
  45.000 35.000 143.219 84.284  1.0
 335.000 70.000 155.000 20.000  1.0
 100.000 85.000 194.183 50.183 -1.0
  55.000 85.000 320.817 50.183 -1.0
  80.000 75.000 337.747 51.619 -1.0
  45.000 85.000 309.070 40.259 -1.0
  30.000 40.000 120.000 90.000  1.0
 305.000 85.000 210.817 50.183  1.0
 120.000 85.000 223.466 20.591 -1.0
  90.000 85.000 354.070 40.259 -1.0
 185.000 85.000  94.120 80.038  1.0
 350.000 30.000 203.690 64.341  1.0
 300.000 80.000 184.494 22.269  1.0
  45.000 25.000 305.921 85.791 -1.0
 315.000 75.000 212.747 51.619  1.0
 120.000 85.000 236.302 11.169 -1.0
  85.000 25.000 336.744 81.689 -1.0
 110.000 55.000 307.088 36.225 -1.0
 270.000 65.000 160.475 54.369 -1.0
  35.000 90.000 305.000 30.000 -1.0
  20.000 50.000 200.000 40.000  1.0
 115.000 30.000 348.995 71.253 -1.0
  95.000 65.000   0.738 80.945 -1.0
 200.000 60.000  87.240 56.174  1.0
 200.000 60.000  87.240 56.174  1.0
  85.000 55.000 329.299 58.228 -1.0
 185.000 35.000 300.311 73.334 -1.0
  25.000 15.000 164.019 78.564  1.0
  95.000 50.000 290.340 41.026 -1.0
 120.000 30.000 311.508 60.501 -1.0
  85.000 60.000 197.760 56.174  1.0
 355.000 85.000  98.466 20.591 -1.0
  85.000 55.000 297.398 39.668 -1.0
 130.000 85.000 225.930 40.259  1.0
 105.000 35.000 272.852 55.607 -1.0
 140.000 50.000 243.168 74.811 -1.0
 100.000 30.000 257.204 61.976 -1.0
  70.000 25.000 250.000 65.000 -1.0
  70.000 65.000 196.204 38.290 -1.0
  20.000 70.000 227.273 22.269 -1.0
 225.000 85.000 315.880 80.038  1.0
  60.000 50.000 281.930 48.439 -1.0
  45.000 90.000 315.000 40.000 -1.0
 185.000 15.000  45.981 78.564  1.0
  55.000 30.000 307.505 80.153 -1.0
 300.000 85.000  32.881 60.126 -1.0
 340.000 65.000 245.738 80.945  1.0
  65.000 70.000 171.013 52.841  1.0
 120.000 60.000 250.893 41.410 -1.0
 240.000 75.000 332.613 80.344  1.0
 165.000 55.000 273.323 65.822 -1.0
 240.000 65.000 343.712 63.054  1.0
 120.000 75.000 234.146 33.226 -1.0
 160.000 65.000 263.712 63.054 -1.0
 195.000 85.000 287.881 60.126  1.0
 130.000 30.000 310.000 60.000  1.0
 205.000 80.000 300.725 60.501  1.0
 290.000 85.000 191.416 30.376  1.0
 150.000 20.000 278.256 77.300 -1.0
 145.000 20.000 346.173 71.253  1.0
 105.000 85.000 197.881 60.126  1.0
 215.000 85.000 309.183 50.183 -1.0
 235.000 75.000 333.499 61.121  1.0
  60.000 65.000 310.475 54.369 -1.0
 115.000 50.000 356.659 60.501  1.0
 220.000 55.000 315.775 81.822  1.0
  10.000 90.000 280.000 30.000 -1.0
  25.000 70.000 272.824 43.958 -1.0
 100.000 85.000   8.183 70.079  1.0
   5.000 25.000  95.000 90.000  1.0
 110.000 45.000 329.232 52.239 -1.0
  10.000 40.000 256.141 71.253  1.0
  25.000 25.000 142.621 77.801  1.0
 315.000 25.000 187.748 74.237  1.0
 325.000 50.000 228.534 82.356  1.0
  45.000 90.000 135.000 80.000  1.0
 105.000 70.000 257.727 22.269 -1.0
 115.000 50.000 218.168 74.811  1.0
  45.000 75.000 170.417 24.814  1.0
 130.000 75.000 275.734 17.964 -1.0
 155.000 75.000 335.000 15.000 -1.0
 150.000 75.000 252.253 51.619 -1.0
 345.000 75.000 242.747 51.619  1.0
 355.000 75.000 209.266 17.964  1.0
  40.000 35.000 293.398 78.687 -1.0
 175.000 65.000 291.732 46.031  1.0
 300.000 85.000  30.000 90.000 -1.0
 150.000 75.000  54.618 70.709  1.0
 220.000 80.000 130.000 90.000 -1.0
 335.000 45.000 155.000 45.000  1.0
  95.000 50.000 259.660 41.026  1.0
  15.000 65.000 258.268 46.031  1.0
  80.000 70.000 186.013 52.841  1.0
  80.000 70.000 186.013 52.841  1.0
 345.000 85.000 255.000 90.000  1.0
  80.000 70.000 200.642 35.531  1.0
  75.000 35.000 199.503 68.365  1.0
 310.000 90.000 220.000 60.000  1.0
 260.000 85.000 170.000 90.000 -1.0
 170.000 55.000 271.792 73.730 -1.0
  80.000 55.000 181.792 73.730  1.0
 120.000 30.000 300.000 60.000 -1.0
 100.000 85.000 192.881 60.126  1.0
  75.000 45.000 179.433 76.005  1.0
  85.000 70.000 182.096 71.253  1.0
   0.000 35.000 156.043 57.385  1.0
 190.000 40.000  47.005 56.174  1.0
 110.000 50.000 319.520 43.958 -1.0
  95.000 35.000 298.957 57.385 -1.0
  95.000 35.000 310.177 60.216 -1.0
  75.000 75.000 327.858 42.274 -1.0
  45.000 85.000 288.698 11.169 -1.0
 340.000 90.000  70.000 70.000 -1.0
  60.000 65.000 325.738 80.945 -1.0
  70.000 80.000 328.308 41.026 -1.0
 220.000 75.000 318.499 61.121  1.0
 330.000 90.000 240.000 70.000  1.0
 105.000 80.000  13.246 80.153 -1.0
 215.000 75.000 116.501 61.121 -1.0
 225.000 70.000 337.176 43.958  1.0
   5.000 70.000 267.904 71.253  1.0
 285.000 65.000 186.255 71.942  1.0
 220.000 60.000 320.314 72.771  1.0
  20.000 60.000 236.052 35.531  1.0
 340.000 30.000 223.435 75.522  1.0
 125.000 85.000 217.881 60.126 -1.0
 215.000 85.000 307.881 60.126  1.0
  35.000 20.000 276.519 80.153  1.0
 205.000 65.000 303.745 71.942  1.0
  90.000 70.000 187.096 71.253  1.0
  95.000 50.000 205.361 67.479  1.0
  20.000 75.000 110.000 90.000  1.0
 105.000 65.000 199.262 80.945  1.0
 310.000 85.000 215.817 50.183  1.0
  40.000 90.000 310.000 50.000 -1.0
 110.000 25.000 332.795 71.110  1.0
  95.000 45.000 235.768 52.239  1.0
 115.000 45.000 334.232 52.239 -1.0
  45.000 50.000 172.454 54.068  1.0
  30.000 40.000 197.038 50.727  1.0
  25.000 90.000 295.000 50.000 -1.0
  25.000 30.000 216.508 60.501  1.0
  65.000 45.000 230.998 45.864  1.0
  80.000 50.000 244.660 41.026  1.0
 345.000 30.000 209.095 67.479  1.0
 100.000 70.000   6.549 80.609  1.0
 355.000 40.000 241.141 71.253  1.0
 200.000 50.000 350.480 43.958  1.0
  35.000 65.000 215.000 25.000  1.0
 135.000 75.000 280.734 17.964 -1.0
 115.000 85.000 209.183 50.183 -1.0
 285.000 90.000 195.000 70.000 -1.0
  25.000 85.000 290.817 50.183 -1.0
  65.000 85.000 335.000 90.000 -1.0
 155.000 75.000 250.382 70.709 -1.0
 180.000 65.000 306.204 38.290  1.0
 340.000 45.000 219.318 62.966  1.0
  35.000 45.000 200.998 45.864  1.0
  40.000 10.000 159.622 85.019  1.0
 130.000 30.000 237.495 80.153 -1.0
 150.000 75.000  42.858 42.274  1.0
 340.000 70.000 238.830 61.976  1.0
 340.000 90.000 250.000 90.000  1.0
 325.000 90.000 235.000 60.000  1.0
 335.000 75.000 236.501 61.121  1.0
 230.000 85.000 321.817 70.079  1.0
 135.000 30.000 315.000 60.000  1.0
  30.000 85.000 121.817 70.079  1.0
 180.000 65.000 337.353 26.806  1.0
  35.000 85.000 303.183 70.079 -1.0
  80.000 80.000 341.710 50.727 -1.0
  60.000 60.000 289.107 41.410 -1.0
 245.000 50.000 335.000 90.000  1.0
 150.000 50.000  39.639 67.479  1.0
  95.000 80.000 188.616 70.317 -1.0
 120.000 35.000 312.148 55.607 -1.0
 250.000 65.000 348.745 71.942  1.0
 180.000 75.000 272.613 80.344  1.0
 340.000 45.000 235.567 76.005  1.0
  15.000 50.000 165.480 43.958  1.0
 305.000 85.000  35.000 90.000 -1.0
  35.000 75.000 280.854 33.226 -1.0
 120.000 85.000  24.070 40.259  1.0
 145.000 30.000  46.318 85.019  1.0
 320.000 45.000 189.879 57.202  1.0
  70.000 80.000 334.275 60.501 -1.0
 155.000 45.000  42.792 69.295  1.0
 315.000 85.000  45.000 90.000 -1.0
  90.000 65.000 355.738 80.945 -1.0
 120.000 45.000 359.318 62.966  1.0
 320.000 90.000 230.000 90.000  1.0
 135.000 75.000 242.142 42.274 -1.0
  55.000 90.000 325.000 40.000 -1.0
 125.000 30.000 305.000 60.000 -1.0
  30.000 45.000 224.002 45.864 -1.0
 140.000 70.000 233.451 80.609 -1.0
  40.000 35.000 174.311 63.935  1.0
  50.000 80.000 316.384 70.316 -1.0
 315.000 70.000 221.549 80.609  1.0
 215.000 60.000 315.314 72.771  1.0
 125.000 85.000 217.881 60.126 -1.0
 165.000 75.000 267.253 51.619 -1.0
  60.000 85.000 150.000 90.000  1.0
  60.000 85.000 329.120 80.038 -1.0
 145.000 75.000  49.618 70.709  1.0
  65.000 85.000 335.000 90.000 -1.0
  55.000 80.000 321.384 70.317 -1.0
 240.000 85.000 330.880 80.038  1.0
 110.000 55.000 290.000 35.000 -1.0
 340.000 90.000 250.000 90.000  1.0
 325.000 75.000 226.501 61.121  1.0
 330.000 60.000 223.898 64.341  1.0
 320.000 75.000  50.000 90.000 -1.0
 335.000 90.000 245.000 90.000  1.0
 110.000 45.000   5.567 76.005  1.0
  55.000 85.000 319.070 40.259 -1.0
  10.000 40.000 215.414 52.841  1.0
   5.000 50.000 185.000 40.000  1.0
 225.000 80.000 131.384 70.316 -1.0
  65.000 90.000 155.000 50.000  1.0
 315.000 85.000  45.880 80.038 -1.0
 230.000 85.000 322.881 60.126  1.0
 160.000 75.000 250.000 90.000  1.0
 115.000 35.000 271.043 57.385 -1.0
  50.000 90.000 320.000 30.000 -1.0
 160.000 50.000  49.639 67.479  1.0
  60.000 85.000 316.534 20.591 -1.0
  75.000 40.000 302.606 60.501 -1.0
  50.000 85.000 315.817 50.183 -1.0
  65.000 85.000 334.120 80.038 -1.0
 100.000 55.000 325.188 44.813 -1.0
  70.000 75.000 315.854 33.226 -1.0
  60.000 75.000 321.501 61.121 -1.0
  60.000 55.000 330.000 90.000 -1.0
  50.000 80.000 140.000 90.000  1.0
   5.000 55.000 217.398 39.668  1.0
 320.000 65.000  54.262 80.945 -1.0
  90.000 55.000 252.912 36.225 -1.0
   0.000 50.000 195.340 41.026  1.0
 335.000 55.000  70.775 81.822 -1.0
 115.000 85.000 205.000 90.000 -1.0
 245.000 70.000 143.830 61.976 -1.0
  65.000 60.000 264.425 31.475 -1.0
 215.000 60.000 335.790 48.439  1.0
 135.000 80.000 226.754 80.153 -1.0
 135.000 75.000 227.613 80.344 -1.0
  10.000 60.000 226.052 35.531  1.0
  30.000 60.000 210.000 30.000  1.0
 140.000 30.000 247.495 80.153 -1.0
  65.000 70.000 312.824 43.958 -1.0
 340.000 90.000 250.000 90.000  1.0
 170.000 75.000 262.613 80.344 -1.0
 255.000 80.000 348.616 70.317  1.0
 150.000 55.000 258.323 65.822 -1.0
 330.000 60.000 217.240 56.174  1.0
 125.000 85.000 217.881 60.126 -1.0
  30.000 50.000 210.000 40.000  1.0
 140.000 70.000 241.170 61.976 -1.0
 105.000 70.000 211.013 52.841 -1.0
 325.000 65.000 221.288 63.054  1.0
 125.000 50.000 263.070 48.439 -1.0
  70.000 85.000 339.120 80.038 -1.0
  55.000 45.000 145.000 90.000  1.0
 135.000 75.000 225.000 90.000  1.0
 215.000 60.000 125.000 90.000 -1.0
 170.000 75.000 268.499 61.121 -1.0
 140.000 70.000  46.549 80.609  1.0
 325.000 85.000 233.183 70.079  1.0
 155.000 50.000  51.832 74.811  1.0
  65.000 45.000 272.236 48.359 -1.0
 165.000 55.000 273.323 65.822 -1.0
 120.000 80.000 215.725 60.501 -1.0
 330.000 75.000 234.618 70.709  1.0
 220.000 55.000 328.323 65.822  1.0
 355.000 50.000 204.520 43.958  1.0
 245.000 70.000 143.830 61.976 -1.0
 210.000 65.000 304.262 80.945  1.0
 140.000 40.000 282.995 56.174 -1.0
 105.000 80.000 211.740 31.475  1.0
 110.000 55.000 257.602 39.668 -1.0
 100.000 85.000 198.584 30.376  1.0
 205.000 75.000 297.613 80.344  1.0
  10.000 50.000 205.340 41.026  1.0
 230.000 80.000 323.616 70.317  1.0
 235.000 75.000 330.382 70.709  1.0
 230.000 80.000 325.725 60.501  1.0
  50.000 90.000 320.000 40.000 -1.0
  65.000 80.000 180.506 22.269  1.0
 320.000 85.000 229.120 80.038  1.0
  80.000 85.000 350.000 90.000 -1.0
 330.000 80.000 234.275 60.501  1.0
 325.000 70.000  62.096 71.253 -1.0
 325.000 70.000 212.824 43.958  1.0
 325.000 70.000 227.904 71.253  1.0
 180.000 45.000 284.433 76.005 -1.0
   0.000 90.000  90.000 30.000  1.0
 325.000 55.000 209.299 58.228  1.0
 125.000 45.000 290.998 45.864 -1.0
  80.000 80.000 175.725 60.501  1.0
 355.000 85.000  85.000 90.000  1.0
  45.000 85.000 136.817 70.079  1.0
 325.000 35.000  55.000 90.000 -1.0
 325.000 90.000 235.000 70.000  1.0
  95.000 55.000 307.398 39.668 -1.0
      454       NaN     NaN correction failed 
     NaN    NaN     NaN    NaN  1.0
 180.000 80.000 270.000 90.000 -1.0
 160.000 70.000 253.451 80.609 -1.0
 140.000 75.000 238.499 61.121 -1.0
 350.000 90.000  80.000 80.000 -1.0
 185.000 80.000 276.754 80.153 -1.0
 340.000 90.000 250.000 70.000  1.0
 140.000 85.000 230.880 80.038 -1.0
 130.000 85.000 224.183 50.183 -1.0
 350.000 45.000 209.232 52.239  1.0
 355.000 65.000 228.796 38.290  1.0
 345.000 80.000 243.308 41.026  1.0
 130.000 15.000 249.147 82.565 -1.0
  45.000 85.000 136.817 70.079  1.0
 125.000 70.000 231.013 52.841 -1.0
 140.000 70.000  42.904 71.253  1.0
 235.000 85.000 142.119 60.126 -1.0
  45.000 80.000 306.710 50.727 -1.0
 355.000 45.000 202.236 48.359  1.0
  60.000 70.000 180.642 35.531  1.0
  25.000 50.000 205.000 40.000  1.0
  35.000 55.000 215.000 35.000  1.0
 135.000 45.000 232.107 82.947 -1.0
 315.000 65.000  49.262 80.945 -1.0
 155.000 50.000  58.534 82.356  1.0
 340.000 55.000 215.645 51.134  1.0
  15.000 55.000 212.088 36.225  1.0
 155.000 45.000 285.121 57.202 -1.0
 170.000 70.000 271.170 61.976 -1.0
 155.000 50.000 251.466 82.356 -1.0
 125.000 40.000 292.038 50.727 -1.0
 355.000 85.000 260.817 50.183  1.0
 100.000 40.000 305.414 52.841 -1.0
 155.000 50.000 265.361 67.479 -1.0
  10.000 85.000 271.416 30.376  1.0
 150.000 45.000 270.682 62.966 -1.0
 100.000 35.000 292.148 55.607 -1.0
 140.000 75.000 232.613 80.344 -1.0
  95.000 30.000 297.796 61.976 -1.0
 145.000 85.000 235.880 80.038 -1.0
 140.000 35.000 246.602 78.687 -1.0
 340.000 65.000 241.255 71.942  1.0
  60.000 45.000 307.792 69.295 -1.0
 340.000 90.000 250.000 80.000  1.0
  65.000 65.000 321.288 63.054 -1.0
 145.000 45.000 275.121 57.202 -1.0
 340.000 85.000 249.120 80.038  1.0
 325.000 65.000  55.000 90.000 -1.0
 150.000 55.000 258.323 65.822 -1.0
 245.000 85.000 154.120 80.038 -1.0
  40.000 50.000 220.000 40.000  1.0
 155.000 80.000 246.754 80.153 -1.0
  30.000 65.000 263.796 38.290  1.0
 160.000 50.000  63.534 82.356  1.0
 320.000 90.000 230.000 90.000  1.0
  35.000 50.000 215.000 40.000  1.0
 160.000 85.000 251.817 70.079 -1.0
  45.000 90.000 315.000 40.000 -1.0
 155.000 70.000 248.451 80.609 -1.0
  40.000 50.000 204.660 41.026  1.0
 355.000 75.000 259.618 70.709  1.0
 155.000 50.000  58.534 82.356  1.0
 140.000 70.000 233.451 80.609 -1.0
 160.000 85.000 250.880 80.038 -1.0
 160.000 85.000 250.880 80.038 -1.0
 160.000 85.000 251.817 70.079 -1.0
 180.000 85.000  89.120 80.038  1.0
 345.000 75.000 252.387 80.344  1.0
  60.000 75.000 321.501 61.121 -1.0
 245.000 70.000 335.000 90.000  1.0
 215.000 55.000 310.775 81.822  1.0
  50.000 55.000 247.088 36.225 -1.0
  85.000 35.000 320.497 68.365 -1.0
 290.000 90.000 200.000 70.000 -1.0
 315.000 85.000 222.119 60.126  1.0
 160.000 55.000  35.645 51.134  1.0
  65.000 65.000 315.475 54.369 -1.0
  90.000 60.000 343.898 64.341 -1.0
  50.000 10.000 260.381 81.351  1.0
  70.000 75.000 327.747 51.619 -1.0
 230.000 75.000 328.499 61.121  1.0
 135.000 65.000  31.288 63.054  1.0
  75.000 70.000 172.096 71.253  1.0
 120.000 80.000 226.740 31.475 -1.0
 135.000 25.000 282.501 68.531  1.0
   0.000 90.000 270.000 10.000  1.0
